School_ID,NAME_OF_SCHOOL,Elementary_Middle_or_High_School,Street_Address,City,State,ZIP_Code,Phone_Number,Link,Network_Manager,Collaborative_Name,Adequate_Yearly_Progress_Made_,Track_Schedule,CPS_Performance_Policy_Status,CPS_Performance_Policy_Level,HEALTHY_SCHOOL_CERTIFIED,Safety_Icon,SAFETY_SCORE
610138,Pulaski International Academy Elmentary School,ES,2230 W McLean Ave,Chicago,IL,60647,(773) 534-4391,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610138.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,68
609842,Rachel Carson Elementary School,ES,5516 S Maplewood Ave,Chicago,IL,60629,(773) 535-9222,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609842.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,38
609902,Ralph H Metcalfe Elementary Community Academy,ES,12339 S Normal Ave,Chicago,IL,60628,(773) 535-5590,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609902.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,NDA,
610141,Ravenswood Elementary School,ES,4332 N Paulina St,Chicago,IL,60613,(773) 534-5525,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610141.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,46
609769,Ray Graham Training Center High School,HS,2347 S Wabash Ave,Chicago,IL,60616,(773) 534-9257,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609769.pdf,South Side High School Network,SOUTH SIDE COLLABORATIVE,NDA,Standard,Not Applicable,Not Enough Data,No,Very Strong,90
609903,Richard Edwards Elementary School,ES,4815 S Karlov Ave,Chicago,IL,60632,(773) 535-4875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609903.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,48
610291,Richard Henry Lee Elementary School,ES,6448 S Tripp Ave,Chicago,IL,60629,(773) 535-2255,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610291.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,59
610239,Richard J Daley Elementary Academy,ES,5024 S Wolcott Ave,Chicago,IL,60609,(773) 535-9091,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610239.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,29
610102,Richard J Oglesby Elementary School,ES,7646 S Green St,Chicago,IL,60620,(773) 535-3060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610102.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44
609702,Richard T Crane Technical Preparatory High School,HS,2245 W Jackson Blvd,Chicago,IL,60612,(773) 534-7550,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609702.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,43
610234,Richard Yates Elementary School,ES,1839 N Richmond St,Chicago,IL,60647,(773) 534-4550,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610234.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,42
609695,Roald Amundsen High School,HS,5110 N Damen Ave,Chicago,IL,60625,(773) 534-2320,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609695.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,51
610350,Robert A Black Magnet Elementary School,ES,9101 S Euclid Ave,Chicago,IL,60619,(773) 535-6390,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610350.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,68
609906,Robert Emmet Elementary School,ES,5500 W Madison St,Chicago,IL,60644,(773) 534-6050,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609906.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,37
609929,Robert Fulton Elementary School,ES,5300 S Hermitage Ave,Chicago,IL,60609,(773) 535-9000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609929.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,46
609979,Robert Healy Elementary School,ES,3010 S Parnell Ave,Chicago,IL,60616,(773) 534-9190,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609979.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,63
610045,Robert H Lawrence Elementary School,ES,9928 S Crandon Ave,Chicago,IL,60617,(773) 535-6320,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610045.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,19
609956,Robert L Grimes Elementary School,ES,5450 W 64th Pl,Chicago,IL,60638,(773) 535-2364,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609956.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,79
610391,Robert Lindblom Math & Science Academy High School,HS,6130 S Wolcott Ave,Chicago,IL,60636,(773) 535-9300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610391.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,66
610252,Robert Nathaniel Dett Elementary School,ES,2306 W Maypole Ave,Chicago,IL,60612,(773) 534-7160,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610252.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,48
609759,Roberto Clemente Community Academy High School,HS,1147 N Western Ave,Chicago,IL,60622,(773) 534-4000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609759.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,44
610029,Rodolfo Lozano Bilingual & International Center Elementary School,ES,1501 N Greenview Ave,Chicago,IL,60622,(773) 534-4750,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610029.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,55
609733,Roger C Sullivan High School,HS,6631 N Bosworth Ave,Chicago,IL,60626,(773) 534-2000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609733.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,30
610091,Ronald Brown Elementary Community Academy,ES,12607 S Union Ave,Chicago,IL,60628,(773) 535-5385,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610091.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,31
610282,Ronald E McNair Elementary School,ES,4820 W Walton St,Chicago,IL,60651,(773) 534-8980,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610282.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31
609826,Rosario Castellanos Elementary School,ES,2524 S Central Park Ave,Chicago,IL,60623,(773) 534-1620,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609826.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,36
610056,Roswell B Mason Elementary School,ES,4217 W 18th St,Chicago,IL,60623,(773) 534-1530,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610056.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,37
610027,Rudyard Kipling Elementary School,ES,9351 S Lowe Ave,Chicago,IL,60620,(773) 535-3151,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610027.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,52
610250,Rueben Salazar Elementary Bilingual Center,ES,160 W Wendell St,Chicago,IL,60610,(773) 534-8310,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610250.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,64
609995,Rufus M Hitch Elementary School,ES,5625 N McVicker Ave,Chicago,IL,60646,(773) 534-1189,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609995.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,Yes,Strong,64
609853,Salmon P Chase Elementary School,ES,2021 N Point St,Chicago,IL,60647,(773) 534-4185,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609853.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,55
609943,Samuel Gompers Fine Arts Options Elementary School,ES,12302 S State St,Chicago,IL,60628,(773) 535-5475,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609943.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,34
610155,Sauganash Elementary School,ES,6040 N Kilpatrick Ave,Chicago,IL,60646,(773) 534-3470,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610155.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99
609805,Scott Joplin Elementary School,ES,7931 S Honore St,Chicago,IL,60620,(773) 535-3425,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609805.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,35
609968,Sharon Christa McAuliffe Elementary School,ES,1841 N Springfield Ave,Chicago,IL,60647,(773) 534-4400,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609968.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,Yes,NDA,
610157,Sidney Sawyer Elementary School,ES,5248 S Sawyer Ave,Chicago,IL,60632,(773) 535-0440,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610157.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,57
610283,Simon Guggenheim Elementary School,ES,7141 S Morgan St,Chicago,IL,60621,(773) 535-3587,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610283.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,30
610521,Sir Miles Davis Magnet Elementary Academy,ES,6730 S Paulina St,Chicago,IL,60636,(773) 535-9120,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610521.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,35
610534,Skinner North,ES,640 W Scott St,Chicago,IL,60610,(773) 534-8500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610534.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Not Enough Data,No,NDA,
610226,Socorro Sandoval Elementary School,ES,5534 S Saint Louis Ave,Chicago,IL,60629,(773) 535-0457,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610226.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,NDA,
610160,Songhai Elementary Learning Institute,ES,11725 S Perry Ave,Chicago,IL,60628,(773) 535-5547,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610160.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,17
609990,South Loop Elementary School,ES,1212 S Plymouth Ct,Chicago,IL,60605,(773) 534-8690,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609990.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,84
610530,South Shore Fine Arts Academy,ES,1415 E 70th St,Chicago,IL,60637,(773) 535-8340,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610530.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,NDA,
609745,Southside Occupational Academy High School,HS,7342 S Hoyne Ave,Chicago,IL,60636,(773) 535-9100,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609745.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,NDA,Track_E,Not Applicable,Not Enough Data,No,NDA,
610183,Spencer Technology Academy,ES,214 N Lavergne Ave,Chicago,IL,60644,(773) 534-6150,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610183.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35
610357,Spry Community Links High School,HS,2400 S Marshall Blvd,Chicago,IL,60623,(773) 534-1997,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610357.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,70
609880,Stephen Decatur Classical Elementary School,ES,7030 N Sacramento Ave,Chicago,IL,60645,(773) 534-2201,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609880.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99
609933,Stephen F Gale Elementary Community Academy,ES,1631 W Jonquil Ter,Chicago,IL,60626,(773) 534-2100,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609933.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,39
609976,Stephen K Hayt Elementary School,ES,1518 W Granville Ave,Chicago,IL,60660,(773) 534-2040,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609976.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,72
609724,Stephen T Mather High School,HS,5835 N Lincoln Ave,Chicago,IL,60659,(773) 534-2350,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609724.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,58
610191,Stone Elementary Scholastic Academy,ES,6239 N Leavitt St,Chicago,IL,60659,(773) 534-2045,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610191.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,78
610405,Suder Montessori Magnet Elementary School,ES,2022 W Washington Blvd,Chicago,IL,60612,(773) 534-7685,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610405.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,NDA,
610249,Talman Elementary School,ES,5450 S Talman Ave,Chicago,IL,60632,(773) 535-7850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610249.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Very Strong,99
610396,Tarkington School of Excellence Elementary School,ES,3330 W 71st St,Chicago,IL,60629,(773) 535-4700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610396.pdf,AUSL Schools,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,48
610506,TEAM Englewood Community Academy High School,HS,6201 S Stewart Ave,Chicago,IL,60621,(773) 535-3530,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610506.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,45
609921,Telpochcalli Elementary School,ES,2832 W 24th Blvd,Chicago,IL,60623,(773) 534-1402,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609921.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42
609991,Theodore Herzl Elementary School,ES,3711 W Douglas Blvd,Chicago,IL,60623,(773) 534-1480,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609991.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,41
609728,Theodore Roosevelt High School,HS,3436 W Wilson Ave,Chicago,IL,60625,(773) 534-5000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609728.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42
610178,Theophilus Schmid Elementary School,ES,9755 S Greenwood Ave,Chicago,IL,60628,(773) 535-6235,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610178.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,46
609794,Thomas A Edison Regional Gifted Center Elementary School,ES,4929 N Sawyer Ave,Chicago,IL,60625,(773) 534-0540,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609794.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,91
609987,Thomas A Hendricks Elementary Community Academy,ES,4316 S Princeton Ave,Chicago,IL,60609,(773) 535-1696,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609987.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,33
609851,Thomas Chalmers Specialty Elementary School,ES,2745 W Roosevelt Rd,Chicago,IL,60608,(773) 534-1720,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609851.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,34
609896,Thomas Drummond Elementary School,ES,1845 W Cortland St,Chicago,IL,60622,(773) 534-4120,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609896.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,72
610002,Thomas Hoyne Elementary School,ES,8905 S Crandon Ave,Chicago,IL,60617,(773) 535-6425,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610002.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,67
610295,Thomas J Higgins Elementary Community Academy,ES,11710 S Morgan St,Chicago,IL,60643,(773) 535-5625,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610295.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,NDA,
610220,Thomas J Waters Elementary School,ES,4540 N Campbell Ave,Chicago,IL,60625,(773) 534-5090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610220.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Very Strong,85
609715,Thomas Kelly High School,HS,4136 S California Ave,Chicago,IL,60632,(773) 535-4900,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609715.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,36
610321,Thurgood Marshall Middle School,MS,3900 N Lawndale Ave,Chicago,IL,60618,(773) 534-5200,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610321.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,39
609895,Turner-Drew Elementary Language Academy,ES,9300 S Princeton Ave,Chicago,IL,60620,(773) 535-5720,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609895.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,56
610394,Uplift Community High School,HS,900 W Wilson Ave,Chicago,IL,60640,(773) 534-2875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610394.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,50
610504,Velma F Thomas Early Childhood Center,ES,3625 S Hoyne Ave,Chicago,IL,60609,(773) 535-4088,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610504.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,NDA,Standard,NDA,NDA,No,NDA,
609989,Victor Herbert Elementary School,ES,2131 W Monroe St,Chicago,IL,60612,(773) 534-7806,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609989.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,50
609944,Virgil Grissom Elementary School,ES,12810 S Escanaba Ave,Chicago,IL,60633,(773) 535-5380,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609944.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,62
610518,VOISE Academy High School,HS,231 N Pine Ave,Chicago,IL,60644,(773) 534-0660,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610518.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,42
610363,Walt Disney Magnet Elementary School,ES,4140 N Marine Dr,Chicago,IL,60613,(773) 534-5840,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610363.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,NDA,
610095,Walter L Newberry Math & Science Academy Elementary School,ES,700 W Willow St,Chicago,IL,60614,(773) 534-8000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610095.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,71
609680,Walter Payton College Preparatory High School,HS,1034 N Wells St,Chicago,IL,60610,(773) 534-0034,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609680.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,98
609955,Walter Q Gresham Elementary School,ES,8524 S Green St,Chicago,IL,60620,(773) 535-3350,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609955.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,25
610264,Walter Reed Elementary School,ES,6350 S Stewart Ave,Chicago,IL,60621,(773) 535-3075,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610264.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,29
609855,Walter S Christopher Elementary School,ES,5042 S Artesian Ave,Chicago,IL,60632,(773) 535-9375,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609855.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,NDA,
610179,Washington D Smyser Elementary School,ES,4310 N Melvina Ave,Chicago,IL,60634,(773) 534-3711,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610179.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,55
610121,Washington Irving Elementary School,ES,749 S Oakley Blvd,Chicago,IL,60612,(773) 534-7295,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610121.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,43
609740,Wells Community Academy High School,HS,936 N Ashland Ave,Chicago,IL,60622,(773) 534-7010,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609740.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,51
610032,Wendell E Green Elementary School,ES,1150 W 96th St,Chicago,IL,60643,(773) 535-2575,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610032.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Weak,32
609727,Wendell Phillips Academy High School,HS,244 E Pershing Rd,Chicago,IL,60653,(773) 535-1603,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609727.pdf,AUSL Schools,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,NDA,
609978,Wendell Smith Elementary School,ES,744 E 103rd St,Chicago,IL,60628,(773) 535-5689,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609978.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,22
610100,West Park Elementary Academy,ES,1425 N Tripp Ave,Chicago,IL,60651,(773) 534-4940,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610100.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,29
610224,West Pullman Elementary School,ES,11941 S Parnell Ave,Chicago,IL,60628,(773) 535-5500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610224.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,23
